시도명,지역,품목,대형폐기물구분명,규격,유무료여부,수수료,관리기관명,데이터기준일자,홈페이지,,
서울특별시,성북구,파일캐비닛,기타,파일캐비닛(4단 이상),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파티션,기타,"파티션(두께1cm이하,1m당)",유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파티션,기타,"파티션(두께3cm이하,1m당)",유료,3000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,파티션,기타,"파티션(두께6cm이하,1m당)",유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,팔레트,기타,팔레트 가로(120cm이하 세로120cm이하),유료,5000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,팔레트,기타,팔레트 가로(150cm이하 세로150cm이하),유료,7000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,팔레트,기타,팔레트 가로(180cm이하 세로180cm이하),유료,8000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,팔레트,기타,팔레트 공통(가로90cm이하 세로90cm이하),유료,4000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,플라스틱박스,기타,플라스틱박스(이사박스),유료,2000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,피아노,기타,"디지털피아노,오르간(다리포함)",유료,10000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,피아노,기타,"디지털피아노,오르간(본체만)",유료,6000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,성북구,피아노,기타,피아노,유료,20000,서울특별시 성북구청,2024-06-26,스마트클린 성북,,
서울특별시,강서구,TV,가전제품류,TV 42인치 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,TV,가전제품류,TV 42인치 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,가습기,가전제품류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,공기청정기,가전제품류,높이 1M 이상,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,공기청정기,가전제품류,높이 1M 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,냉장고,가전제품류,1000L 이상,유료,12000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,냉장고,가전제품류,500L 이상,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,냉장고,가전제품류,300L 이상,유료,6000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,냉장고,가전제품류,300L 미만,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,선풍기,가전제품류,업소용,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,선풍기,가전제품류,가정용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,세탁기,가전제품류,10KG 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,세탁기,가전제품류,10KG 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,오디오,가전제품류,높이 1M 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,오디오,가전제품류,높이 1M 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,정수기,가전제품류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,청소기,가전제품류,업소용,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,청소기,가전제품류,가정용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,가스히터,가전제품류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,석유난로,가전제품류,모든 규격,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,가스난로,가전제품류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,보일러,가전제품류,16KCAL/H 이상,유료,12000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,보일러,가전제품류,16KCAL/H 미만,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,에어컨,가전제품류,264㎡ 이상,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,에어컨,가전제품류,66㎡ 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,에어컨,가전제품류,66㎡ 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,온풍기,가전제품류,264㎡ 이상,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,온풍기,가전제품류,66㎡ 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,온풍기,가전제품류,66㎡ 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,가스레인지,가전제품류,2구,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,가스레인지,가전제품류,3구,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,녹즙기,가전제품류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식기건조기,가전제품류,높이1M이상,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식기건조기,가전제품류,높이1M미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,환풍기,가전제품류,업소용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,환풍기,가전제품류,가정용,유료,2000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,전자레인지,가전제품류,소형,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,전자레인지,가전제품류,중형,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,전자레인지,가전제품류,대형,유료,7000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,전자레인지 수납장,가구류,모든 규격,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,싱크대,가구류,90CM 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,싱크대,가구류,60CM 이상,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,싱크대,가구류,60CM 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁,가구류,6인용,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁,가구류,4인용,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁,가구류,2인용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁유리,가구류,6인용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁유리,가구류,4인용,유료,2000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,식탁유리,가구류,2인용,유료,1000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,스탠드옷걸이,가구류,모든 규격,유료,2000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 360CM 이상,유료,27000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 300CM 이상,유료,24000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 240CM 이상,유료,21000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 180CM 이상,유료,18000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 120CM 이상,유료,15000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장롱,가구류,가로 120CM 미만,유료,12000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장식장,가구류,높이 180CM 이상,유료,7000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장식장,가구류,높이 140CM 이상,유료,6000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장식장,가구류,높이 100CM 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,장식장,가구류,높이 100CM 미만,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,화장대,가구류,모든 규격,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책꽂이,가구류,6단 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책꽂이,가구류,4단 이상,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책꽂이,가구류,2단 이상,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책꽂이,가구류,2만 미만,유료,2000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책장,가구류,4단 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,책장,가구류,4단 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 매트리스,가구류,2인용,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 매트리스,가구류,1인용,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 프레임,가구류,2인용,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 프레임,가구류,1인용,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 헤드,가구류,2인용,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,침대 헤드,가구류,1인용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,2층 침대,가구류,모든 규격,유료,20000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,소파,가구류,1인용,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,소파,가구류,2인용,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,소파,가구류,3인용,유료,7000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,소파,가구류,4인용,유료,9000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,서랍장,가구류,4단 이상,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,서랍장,가구류,4단 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,화장대,가구류,높이 1M 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,화장대,가구류,높이 1M 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,의자,가구류,"나무, 철제, 등받이",유료,1000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,회전의자,가구류,바퀴달린 것,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,거실장,가구류,높이 180CM 이상,유료,10000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,거실장,가구류,높이 120CM 이상,유료,6000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,거실장,가구류,높이 120CM 미만,유료,4000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,문갑,가구류,가로 180CM 이상,유료,8000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,문갑,가구류,가로 100CM 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,문갑,가구류,가로 100CM 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,신발장,가구류,높이 120CM 이상,유료,5000,서울특별시 강서구청,2024-05-31,빼기,,
서울특별시,강서구,신발장,가구류,높이 120CM 미만,유료,3000,서울특별시 강서구청,2024-05-31,빼기,,
